method,numSamps,time,avgScore,maxScore,MHavgTime
mh,700,5.94031,-31.0471,-22.4159,5.967640499999999
mh,700,5.96516,-29.6456,-17.4044,5.967640499999999
smc,800,7.49604,-15.5932,-15.0513,7.240666
smc,800,6.04677,-12.1263,-11.897,7.240666
smc,800,6.73061,-15.9868,-15.537,7.240666
smc,800,8.32736,-13.8504,-13.4923,7.240666
smc,800,8.22538,-13.0036,-12.4383,7.240666
smc,800,5.18234,-13.3677,-13.1346,7.240666
smc,800,4.8333,-15.8607,-15.8513,7.240666
smc,800,6.8901,-16.3615,-16.0164,7.240666
smc,800,8.23069,-13.106,-12.8828,7.240666
smc,800,8.64041,-15.5526,-14.9069,7.240666
smc,800,5.24529,-15.1206,-14.7207,7.240666
smc,800,5.97206,-18.0537,-17.7675,7.240666
smc,800,6.00133,-16.2236,-15.7308,7.240666
smc,800,8.77915,-10.946,-10.4388,7.240666
smc,800,7.78451,-14.3043,-13.6556,7.240666
smc,800,5.82038,-13.0486,-12.467,7.240666
smc,800,6.02482,-14.9254,-14.6964,7.240666
smc,800,5.48445,-15.2253,-15.071,7.240666
smc,800,10.2804,-11.6932,-11.3432,7.240666
smc,800,9.53545,-12.2212,-11.7138,7.240666
smc_fixedOrder,800,1.3651,-37.8725,-37.3351,7.240666
smc_fixedOrder,800,3.75531,-16.4493,-16.0437,7.240666
smc_fixedOrder,800,2.94653,-17.154,-17.1374,7.240666
smc_fixedOrder,800,1.42164,-38.1255,-38.1176,7.240666
smc_fixedOrder,800,3.24503,-20.3239,-20.1428,7.240666
smc_fixedOrder,800,2.45527,-27.8952,-27.8692,7.240666
smc_fixedOrder,800,3.74766,-19.1768,-18.9359,7.240666
smc_fixedOrder,800,4.3552,-18.7256,-18.2713,7.240666
smc_fixedOrder,800,3.31209,-20.5144,-20.1816,7.240666
smc_fixedOrder,800,5.11313,-19.4782,-19.1223,7.240666
smc_fixedOrder,800,3.78221,-25.7735,-25.7735,7.240666
smc_fixedOrder,800,2.58862,-33.7999,-33.6232,7.240666
smc_fixedOrder,800,3.64567,-16.0019,-15.6692,7.240666
smc_fixedOrder,800,1.1895,-38.7882,-38.5659,7.240666
smc_fixedOrder,800,2.0966,-38.0205,-37.6717,7.240666
smc_fixedOrder,800,4.56828,-18.6349,-18.5418,7.240666
smc_fixedOrder,800,3.95093,-16.9027,-16.613,7.240666
smc_fixedOrder,800,1.62931,-38.09,-37.6,7.240666
smc_fixedOrder,800,1.54908,-33.675,-33.589,7.240666
smc_fixedOrder,800,3.31316,-16.1334,-15.6855,7.240666
mh,800,7.26578,-19.6566,-10.8889,7.240666
mh,800,7.25081,-55.3751,-22.8225,7.240666
mh,800,7.26693,-30.6864,-13.3453,7.240666
mh,800,7.28348,-22.6758,-15.1658,7.240666
mh,800,7.23473,-24.8217,-18.725,7.240666
mh,800,7.24011,-27.7786,-15.7592,7.240666
mh,800,7.24444,-47.6042,-20.77,7.240666
mh,800,7.23413,-28.3327,-12.5129,7.240666
mh,800,7.23965,-22.9088,-13.646,7.240666
mh,800,7.22343,-34.338,-14.4724,7.240666
mh,800,7.24925,-29.9572,-15.1408,7.240666
mh,800,7.22055,-22.5179,-13.6813,7.240666
mh,800,7.23823,-27.3301,-17.5122,7.240666
mh,800,7.24892,-20.0373,-10.0597,7.240666
mh,800,7.22763,-38.4116,-19.897,7.240666
mh,800,7.23877,-26.7571,-15.4162,7.240666
mh,800,7.22079,-32.0026,-18.8493,7.240666
mh,800,7.21932,-22.4598,-12.9451,7.240666
mh,800,7.23026,-37.8043,-18.7952,7.240666
mh,800,7.23611,-26.1928,-13.9357,7.240666
smc,900,7.48974,-14.461,-14.443,7.035697000000001
smc,900,8.28096,-13.7711,-13.6989,7.035697000000001
smc,900,7.82257,-11.3307,-11.1429,7.035697000000001
smc,900,6.78174,-13.6861,-13.0645,7.035697000000001
smc,900,8.13484,-15.8319,-15.6176,7.035697000000001
smc,900,9.09806,-12.0682,-11.9292,7.035697000000001
smc,900,6.75124,-12.6682,-12.4523,7.035697000000001
smc,900,6.10653,-15.9989,-15.8048,7.035697000000001
smc,900,3.21502,-15.4334,-14.6003,7.035697000000001
smc,900,7.72913,-15.6172,-15.1081,7.035697000000001
smc,900,10.7766,-13.9772,-13.9067,7.035697000000001
smc,900,5.08892,-16.7791,-16.5253,7.035697000000001
smc,900,8.15144,-14.6547,-14.1398,7.035697000000001
smc,900,8.50022,-12.4913,-11.8633,7.035697000000001
smc,900,8.57725,-11.7252,-11.5404,7.035697000000001
smc,900,6.17661,-11.8403,-11.7056,7.035697000000001
smc,900,5.5659,-13.9016,-13.3967,7.035697000000001
smc,900,4.03407,-16.6102,-16.4841,7.035697000000001
smc,900,4.14189,-15.4742,-15.4615,7.035697000000001
smc,900,5.32639,-14.6271,-14.5905,7.035697000000001
smc_fixedOrder,900,3.03802,-17.9395,-17.6889,7.035697000000001
smc_fixedOrder,900,2.45347,-22.3683,-22.0985,7.035697000000001
smc_fixedOrder,900,4.66578,-15.6502,-15.5515,7.035697000000001
smc_fixedOrder,900,5.74851,-17.1438,-16.613,7.035697000000001
smc_fixedOrder,900,3.16028,-34.7617,-34.6203,7.035697000000001
smc_fixedOrder,900,1.31381,-39.5601,-39.5057,7.035697000000001
smc_fixedOrder,900,4.19326,-22.6493,-22.5956,7.035697000000001
smc_fixedOrder,900,3.42737,-15.7922,-15.537,7.035697000000001
smc_fixedOrder,900,4.10073,-20.1383,-19.9087,7.035697000000001
smc_fixedOrder,900,3.57142,-17.2092,-16.675,7.035697000000001
smc_fixedOrder,900,3.4464,-22.0295,-22.0295,7.035697000000001
smc_fixedOrder,900,1.07579,-38.1888,-38.1826,7.035697000000001
smc_fixedOrder,900,1.35079,-36.9411,-36.4217,7.035697000000001
smc_fixedOrder,900,4.87038,-17.9245,-17.5757,7.035697000000001
smc_fixedOrder,900,3.10221,-17.6925,-17.6625,7.035697000000001
smc_fixedOrder,900,6.00884,-18.7502,-18.5472,7.035697000000001
smc_fixedOrder,900,4.18539,-28.6242,-28.453,7.035697000000001
smc_fixedOrder,900,4.09022,-20.8657,-20.7121,7.035697000000001
smc_fixedOrder,900,4.64119,-20.2561,-20.0263,7.035697000000001
smc_fixedOrder,900,3.81245,-21.1604,-20.3628,7.035697000000001
mh,900,7.01702,-19.3561,-13.8873,7.035697000000001
mh,900,7.03962,-33.0841,-17.8901,7.035697000000001
mh,900,7.04525,-28.5563,-15.8152,7.035697000000001
mh,900,7.01561,-26.8415,-12.3824,7.035697000000001
mh,900,7.03464,-32.0561,-19.8549,7.035697000000001
mh,900,7.03568,-28.1103,-17.3422,7.035697000000001
mh,900,7.01358,-34.761,-17.9219,7.035697000000001
mh,900,7.02536,-24.1964,-13.557,7.035697000000001
mh,900,7.08379,-24.971,-15.0063,7.035697000000001
mh,900,7.01997,-18.866,-10.3952,7.035697000000001
mh,900,7.05008,-25.8228,-13.2487,7.035697000000001
mh,900,7.03713,-35.5206,-17.007,7.035697000000001
mh,900,7.02641,-64.2679,-20.1095,7.035697000000001
mh,900,7.03126,-19.598,-10.852,7.035697000000001
mh,900,7.05107,-33.1852,-11.9628,7.035697000000001
mh,900,7.04909,-17.1482,-10.8609,7.035697000000001
mh,900,7.02433,-24.6691,-12.5784,7.035697000000001
mh,900,7.0324,-32.9371,-16.8096,7.035697000000001
mh,900,7.06176,-26.7383,-14.7347,7.035697000000001
mh,900,7.01989,-33.884,-17.5728,7.035697000000001
smc,1000,8.09325,-15.8825,-15.7795,8.281111000000003
smc,1000,8.05529,-15.8687,-15.7642,8.281111000000003
smc,1000,10.1671,-13.7885,-13.2491,8.281111000000003
smc,1000,7.71148,-13.0994,-12.3778,8.281111000000003
smc,1000,9.3296,-14.919,-14.4291,8.281111000000003
smc,1000,6.36785,-13.5192,-13.3176,8.281111000000003
smc,1000,12.2214,-10.4008,-9.90551,8.281111000000003
smc,1000,5.68763,-13.1315,-12.7801,8.281111000000003
smc,1000,6.04714,-15.8841,-15.6456,8.281111000000003
smc,1000,8.57383,-12.9564,-12.7754,8.281111000000003
smc,1000,8.65524,-12.3198,-11.8791,8.281111000000003
smc,1000,8.03204,-13.2501,-12.9978,8.281111000000003
smc,1000,9.41048,-11.4594,-11.1654,8.281111000000003
smc,1000,10.3662,-10.8648,-10.5107,8.281111000000003
smc,1000,4.9482,-17.4765,-17.2633,8.281111000000003
smc,1000,11.9996,-10.2972,-10.0595,8.281111000000003
smc,1000,6.00624,-14.0299,-13.9018,8.281111000000003
smc,1000,8.86555,-12.4242,-11.9936,8.281111000000003
smc,1000,6.03594,-14.727,-14.3124,8.281111000000003
smc,1000,6.03571,-13.3224,-12.5916,8.281111000000003
smc_fixedOrder,1000,3.92563,-30.4922,-30.0927,8.281111000000003
smc_fixedOrder,1000,3.05548,-20.7836,-20.7657,8.281111000000003
smc_fixedOrder,1000,3.7713,-23.213,-23.056,8.281111000000003
smc_fixedOrder,1000,1.20894,-36.3537,-36.3333,8.281111000000003
smc_fixedOrder,1000,4.1798,-19.4176,-19.1532,8.281111000000003
smc_fixedOrder,1000,4.33468,-26.7825,-26.3575,8.281111000000003
smc_fixedOrder,1000,4.48594,-18.0548,-17.8943,8.281111000000003
smc_fixedOrder,1000,7.01665,-19.7297,-19.4645,8.281111000000003
smc_fixedOrder,1000,6.05822,-19.6506,-19.3941,8.281111000000003
smc_fixedOrder,1000,5.84465,-14.6651,-14.5102,8.281111000000003
smc_fixedOrder,1000,1.69315,-35.902,-35.4358,8.281111000000003
smc_fixedOrder,1000,6.51695,-26.5783,-26.0126,8.281111000000003
smc_fixedOrder,1000,4.39301,-22.1031,-21.5659,8.281111000000003
smc_fixedOrder,1000,2.74885,-33.3202,-32.9177,8.281111000000003
smc_fixedOrder,1000,5.22843,-13.3515,-13.2058,8.281111000000003
smc_fixedOrder,1000,4.07889,-15.0997,-14.7523,8.281111000000003
smc_fixedOrder,1000,3.88089,-16.0055,-15.5319,8.281111000000003
smc_fixedOrder,1000,1.97209,-33.4197,-33.4185,8.281111000000003
smc_fixedOrder,1000,4.84526,-16.4229,-15.9902,8.281111000000003
smc_fixedOrder,1000,3.99812,-16.8248,-16.488,8.281111000000003
mh,1000,8.31279,-23.0295,-12.6018,8.281111000000003
mh,1000,8.34559,-26.0694,-13.5316,8.281111000000003
mh,1000,8.27856,-14.2345,-10.3303,8.281111000000003
mh,1000,8.25784,-32.654,-18.1668,8.281111000000003
mh,1000,8.28093,-19.3748,-11.1609,8.281111000000003
mh,1000,8.25426,-31.8772,-14.9417,8.281111000000003
mh,1000,8.29072,-52.0349,-19.5709,8.281111000000003
mh,1000,8.26188,-35.1533,-16.4378,8.281111000000003
mh,1000,8.27218,-22.499,-14.184,8.281111000000003
mh,1000,8.32807,-40.3869,-12.9687,8.281111000000003
mh,1000,8.2762,-28.509,-16.3044,8.281111000000003
mh,1000,8.29565,-36.9764,-19.8549,8.281111000000003
mh,1000,8.26401,-25.6189,-19.3988,8.281111000000003
mh,1000,8.27265,-22.7357,-15.8555,8.281111000000003
mh,1000,8.28203,-33.3871,-19.1914,8.281111000000003
mh,1000,8.26978,-28.5386,-17.2943,8.281111000000003
mh,1000,8.27123,-25.3598,-10.3479,8.281111000000003
mh,1000,8.28352,-22.3251,-11.8374,8.281111000000003
mh,1000,8.2631,-18.5945,-12.6721,8.281111000000003
mh,1000,8.26123,-16.1397,-11.135,8.281111000000003
,undefined
