method,numSamps,time,avgScore,maxScore,MHavgTime
smc_fixedOrder,800,23.442,-8.29857,-7.88816,50.233675
smc_fixedOrder,800,29.6428,-8.40511,-7.73379,50.233675
smc_fixedOrder,800,12.4699,-18.4215,-17.9072,50.233675
smc_fixedOrder,800,23.4623,-8.44085,-7.76921,50.233675
smc_fixedOrder,800,14.324,-16.3722,-15.9456,50.233675
smc_fixedOrder,800,20.7598,-6.996,-6.41736,50.233675
smc_fixedOrder,800,15.2009,-17.2718,-16.8782,50.233675
smc_fixedOrder,800,26.8958,-8.00704,-7.64343,50.233675
smc_fixedOrder,800,23.6972,-5.97559,-5.36269,50.233675
smc_fixedOrder,800,25.259,-9.16096,-8.37252,50.233675
smc_fixedOrder,800,27.0721,-8.6424,-8.08756,50.233675
mh,800,50.2389,-15.9691,-11.5303,50.233675
mh,800,50.2211,-14.0294,-7.48037,50.233675
mh,800,50.2574,-13.384,-4.03027,50.233675
mh,800,50.2211,-11.7909,-7.65077,50.233675
mh,800,50.2838,-16.2949,-8.68388,50.233675
mh,800,50.2426,-14.5975,-8.15683,50.233675
mh,800,50.2119,-11.8382,-8.35608,50.233675
mh,800,50.2752,-15.8826,-7.85115,50.233675
mh,800,50.2044,-15.161,-8.03385,50.233675
mh,800,50.2146,-16.4707,-7.14279,50.233675
mh,800,50.223,-12.1457,-8.08484,50.233675
mh,800,50.2456,-14.465,-4.57402,50.233675
mh,800,50.2071,-11.669,-7.25375,50.233675
mh,800,50.2377,-20.0679,-10.9212,50.233675
mh,800,50.2404,-20.3578,-13.093,50.233675
mh,800,50.2049,-10.8044,-4.98997,50.233675
mh,800,50.2151,-13.4359,-6.17689,50.233675
mh,800,50.2314,-12.9218,-3.1978,50.233675
mh,800,50.2436,-11.5354,-7.52952,50.233675
mh,800,50.2537,-15.767,-9.99232,50.233675
smc,900,60.3202,-6.79301,-6.71394,52.025755000000004
smc,900,49.5235,-6.26974,-6.14757,52.025755000000004
smc,900,58.0876,-6.83165,-6.80497,52.025755000000004
smc,900,57.3277,-7.49234,-7.36252,52.025755000000004
smc,900,43.1654,-6.55702,-6.46453,52.025755000000004
smc,900,42.3878,-7.28597,-7.15655,52.025755000000004
smc,900,55.7803,-7.95399,-7.84778,52.025755000000004
smc,900,54.2104,-8.09092,-7.87874,52.025755000000004
smc,900,54.2632,-6.6399,-6.55145,52.025755000000004
smc,900,26.5703,-16.5509,-16.4043,52.025755000000004
smc,900,57.7802,-6.9226,-6.88658,52.025755000000004
smc,900,63.7517,-6.4456,-6.41991,52.025755000000004
smc,900,63.7035,-5.26085,-5.08158,52.025755000000004
smc,900,26.7343,-11.6051,-11.4418,52.025755000000004
smc,900,56.7826,-7.54388,-7.49272,52.025755000000004
smc,900,59.7473,-6.05509,-5.93,52.025755000000004
smc,900,49.4715,-6.5303,-6.45475,52.025755000000004
smc,900,58.6336,-6.41404,-6.26816,52.025755000000004
smc,900,57.9151,-6.54447,-6.53161,52.025755000000004
smc,900,43.3354,-4.97986,-4.8318,52.025755000000004
smc_fixedOrder,900,17.9018,-16.5594,-15.8821,52.025755000000004
smc_fixedOrder,900,35.2386,-7.50023,-6.72877,52.025755000000004
smc_fixedOrder,900,16.2549,-18.4604,-18.1562,52.025755000000004
smc_fixedOrder,900,30.0126,-6.00164,-5.44018,52.025755000000004
smc_fixedOrder,900,13.8648,-18.8637,-18.2834,52.025755000000004
smc_fixedOrder,900,45.5588,-15.9615,-15.2717,52.025755000000004
smc_fixedOrder,900,16.6144,-17.0094,-16.4986,52.025755000000004
smc_fixedOrder,900,14.6441,-20.6519,-20.3605,52.025755000000004
smc_fixedOrder,900,28.6507,-7.48629,-7.27415,52.025755000000004
smc_fixedOrder,900,30.2985,-7.28456,-6.80173,52.025755000000004
smc_fixedOrder,900,12.6319,-18.2442,-17.6278,52.025755000000004
smc_fixedOrder,900,28.9857,-7.97864,-7.75379,52.025755000000004
smc_fixedOrder,900,12.867,-13.769,-13.2212,52.025755000000004
smc_fixedOrder,900,19.8737,-18.8439,-18.3048,52.025755000000004
smc_fixedOrder,900,25.1774,-10.068,-9.6287,52.025755000000004
smc_fixedOrder,900,13.2068,-18.7187,-18.295,52.025755000000004
smc_fixedOrder,900,15.9066,-18.3317,-17.685,52.025755000000004
smc_fixedOrder,900,38.3843,-7.3993,-6.53033,52.025755000000004
smc_fixedOrder,900,14.776,-17.3059,-16.6876,52.025755000000004
smc_fixedOrder,900,16.7074,-19.9432,-19.2895,52.025755000000004
mh,900,52.0503,-91.4066,-20.0902,52.025755000000004
mh,900,52.0144,-16.3326,-6.58156,52.025755000000004
mh,900,52.0385,-14.9661,-4.65007,52.025755000000004
mh,900,52.0132,-8.61751,-2.13768,52.025755000000004
mh,900,52.0094,-11.4532,-2.93505,52.025755000000004
mh,900,52.0427,-14.2227,-6.50731,52.025755000000004
mh,900,52.0066,-9.4323,-1.73113,52.025755000000004
mh,900,52.0297,-15.3155,-6.10179,52.025755000000004
mh,900,52.0198,-15.4528,-4.17086,52.025755000000004
mh,900,52.0052,-12.2254,-6.22706,52.025755000000004
mh,900,52.0305,-10.7285,-2.96532,52.025755000000004
mh,900,52.0451,-14.933,-11.5174,52.025755000000004
mh,900,52.0758,-12.6013,-4.32234,52.025755000000004
mh,900,52.0208,-8.90271,-2.21672,52.025755000000004
mh,900,51.9965,-10.4213,-2.39897,52.025755000000004
mh,900,52.0253,-13.7713,-6.76297,52.025755000000004
mh,900,52.0152,-13.5558,-5.92938,52.025755000000004
mh,900,52.0082,-12.4297,-2.45772,52.025755000000004
mh,900,52.0407,-29.1058,-15.8263,52.025755000000004
mh,900,52.0272,-8.29967,-2.66706,52.025755000000004
smc,1000,61.8395,-6.05153,-5.97811,63.19208
smc,1000,69.7691,-6.31109,-6.27956,63.19208
smc,1000,62.9983,-6.79979,-6.79979,63.19208
smc,1000,53.9284,-6.69426,-6.55337,63.19208
smc,1000,54.0317,-7.23764,-7.06102,63.19208
smc,1000,65.409,-8.48854,-8.48854,63.19208
smc,1000,52.6996,-5.18417,-4.96004,63.19208
smc,1000,47.9676,-5.05916,-4.88044,63.19208
smc,1000,60.7695,-5.41223,-5.36025,63.19208
smc,1000,79.9285,-7.80076,-7.76971,63.19208
smc,1000,65.7428,-6.85133,-6.73221,63.19208
smc,1000,72.6976,-6.30237,-6.16899,63.19208
smc,1000,57.4344,-7.04206,-6.88269,63.19208
smc,1000,72.9798,-6.8278,-6.67339,63.19208
smc,1000,55.9361,-6.33286,-6.22958,63.19208
smc,1000,79.7097,-5.23148,-5.12514,63.19208
smc,1000,68.9021,-6.48537,-6.2515,63.19208
smc,1000,60.295,-5.90936,-5.66929,63.19208
smc,1000,57.4286,-4.94834,-4.92478,63.19208
smc,1000,62.3396,-6.22644,-6.21948,63.19208
smc_fixedOrder,1000,27.946,-7.03115,-6.42036,63.19208
smc_fixedOrder,1000,36.8598,-10.1157,-9.40374,63.19208
smc_fixedOrder,1000,29.1752,-8.31658,-7.76988,63.19208
smc_fixedOrder,1000,36.736,-10.8888,-10.3894,63.19208
smc_fixedOrder,1000,26.9054,-6.90709,-6.37918,63.19208
smc_fixedOrder,1000,13.885,-19.2338,-18.1722,63.19208
smc_fixedOrder,1000,15.4424,-16.7222,-16.1016,63.19208
smc_fixedOrder,1000,26.4013,-8.82942,-8.29315,63.19208
smc_fixedOrder,1000,14.6305,-18.8015,-18.0896,63.19208
smc_fixedOrder,1000,31.5162,-8.69727,-7.86239,63.19208
smc_fixedOrder,1000,28.7696,-8.79602,-8.59675,63.19208
smc_fixedOrder,1000,15.1339,-18.1967,-17.8489,63.19208
smc_fixedOrder,1000,27.7241,-8.0455,-7.71294,63.19208
smc_fixedOrder,1000,16.3168,-18.6924,-18.3253,63.19208
smc_fixedOrder,1000,24.7199,-9.40854,-8.62438,63.19208
smc_fixedOrder,1000,19.5614,-16.3559,-15.8255,63.19208
smc_fixedOrder,1000,32.9975,-7.63879,-7.2702,63.19208
smc_fixedOrder,1000,36.4566,-8.10762,-7.5375,63.19208
smc_fixedOrder,1000,28.5939,-8.59656,-8.10112,63.19208
smc_fixedOrder,1000,14.5311,-18.7741,-18.4485,63.19208
mh,1000,63.1691,-9.3078,-1.87352,63.19208
mh,1000,63.219,-11.2951,-4.55468,63.19208
mh,1000,63.1902,-9.97659,-3.0423,63.19208
mh,1000,63.1831,-11.2408,-3.82063,63.19208
mh,1000,63.1809,-17.2679,-9.49537,63.19208
mh,1000,63.1698,-9.62846,-2.64978,63.19208
mh,1000,63.2023,-11.3691,-4.4166,63.19208
mh,1000,63.1939,-10.3767,-2.1893,63.19208
mh,1000,63.1987,-12.1651,-7.4055,63.19208
mh,1000,63.1986,-11.0104,-6.78622,63.19208
mh,1000,63.2184,-19.0492,-9.58372,63.19208
mh,1000,63.2175,-11.7487,-4.03469,63.19208
mh,1000,63.1655,-9.41794,-2.09959,63.19208
mh,1000,63.1709,-14.4649,-8.13542,63.19208
mh,1000,63.2202,-15.6163,-3.26697,63.19208
mh,1000,63.1873,-12.7807,-3.53286,63.19208
mh,1000,63.22,-8.05024,-1.55384,63.19208
mh,1000,63.1727,-9.47609,-3.08963,63.19208
mh,1000,63.1959,-14.1133,-3.04719,63.19208
mh,1000,63.1676,-10.4341,-1.88154,63.19208
,undefined
